"subject","danish","trial","colour1","colour2","col1_name","col2_name","colour_distance","category","accuracy","rt"
29,"Yes",95,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,494.444674113765
29,"Yes",96,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","red",0.3,"within",1,620.824061101303
29,"Yes",97,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","pink","red",1.2,"across",1,408.93723256886
29,"Yes",98,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","red","red",0.15,"within",1,1142.58069870993
29,"Yes",99,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","red","red",0.45,"within",1,726.931030862033
29,"Yes",100,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","red","pink",0.6,"across",1,952.272952534258
29,"Yes",101,"[1, -0.4, 0.19999999999999996]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,815.310468431562
29,"Yes",102,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,573.805457213894
29,"Yes",104,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,583.953443681821
29,"Yes",105,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,627.720051910728
29,"Yes",106,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","pink",1.2,"across",1,562.75213859044
29,"Yes",107,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",0.75,"across",1,564.904135651886
29,"Yes",108,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","red","red",0.3,"within",1,945.390295004472
29,"Yes",109,"[1, -0.85, -0.7]","[1, -0.925, -0.85]","red","red",0.15,"within",1,1550.47304392792
29,"Yes",110,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","red","pink",0.45,"across",1,753.693661652505
29,"Yes",111,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","red","red",0.6,"within",1,546.748159918934
29,"Yes",112,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","red","pink",0.15,"across",1,573.71434615925
29,"Yes",113,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.3,"within",1,584.045887924731
29,"Yes",114,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","pink","pink",0.45,"within",1,474.922033492476
29,"Yes",115,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",0.9,"across",1,438.46519314684
29,"Yes",116,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,517.878420650959
29,"Yes",117,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","pink","red",0.6,"across",1,491.41801148653
29,"Yes",118,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","red",0.45,"across",1,474.774922477081
29,"Yes",119,"[1, -0.775, -0.55]","[1, -0.7, -0.4]","red","red",0.15,"within",1,828.127340180799
29,"Yes",120,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","pink","red",0.3,"across",1,556.761924177408
29,"Yes",121,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","red",0.6,"across",1,453.674061689526
29,"Yes",122,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","pink",0.9,"across",1,439.406969584525
29,"Yes",123,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","red",0.15,"within",1,969.794706907123
29,"Yes",124,"[1, -0.925, -0.85]","[1, -0.85, -0.7]","red","red",0.15,"within",1,1221.97748185135
29,"Yes",125,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","pink","red",0.75,"across",1,476.86691978015
29,"Yes",126,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","red",0.3,"within",1,863.063293742016
29,"Yes",127,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,823.130013654009
29,"Yes",128,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","red",0.45,"within",1,575.775232398883
29,"Yes",129,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","pink",0.9,"across",1,617.950287181884
29,"Yes",130,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","pink","red",1.2,"across",1,530.007737921551
29,"Yes",131,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","pink",0.75,"across",1,445.476294960827
29,"Yes",132,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","pink",0.45,"within",1,566.751688718796
29,"Yes",133,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","pink","pink",0.3,"within",1,643.820475088432
29,"Yes",134,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,515.751756727695
29,"Yes",135,"[1, -0.475, 0.050000000000000044]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,677.367985714227
29,"Yes",136,"[1, -0.55, -0.10000000000000009]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,986.756461905316
29,"Yes",137,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,559.490364976227
29,"Yes",138,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","pink","red",0.9,"across",1,435.332752997056
29,"Yes",140,"[1, -0.55, -0.10000000000000009]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,987.410238943994
29,"Yes",141,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","red","pink",0.75,"across",1,483.049578033388
29,"Yes",142,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.05,"across",1,477.60914079845
29,"Yes",143,"[1, -0.85, -0.7]","[1, -1.0, -1.0]","red","red",0.3,"within",1,1088.1029937882
29,"Yes",144,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,587.179217021912
29,"Yes",145,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","pink","red",0.75,"across",1,524.618411669508
29,"Yes",146,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","red","pink",0.3,"across",1,519.017974846065
29,"Yes",147,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","red","pink",1.05,"across",1,638.951148139313
29,"Yes",148,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.15,"within",1,1628.80582828075
29,"Yes",149,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","pink","red",1.05,"across",1,630.871158791706
29,"Yes",150,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","red","pink",0.3,"across",1,774.86430015415
29,"Yes",151,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,543.095720233396
29,"Yes",152,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","red","pink",0.6,"across",1,486.41357361339
29,"Yes",153,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","red",0.45,"within",1,668.176886858419
29,"Yes",154,"[1, -0.625, -0.25]","[1, -0.7, -0.4]","pink","red",0.15,"across",1,1131.18649180979
29,"Yes",155,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","red","red",0.3,"within",1,780.713181244209
29,"Yes",156,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,567.941020708531
29,"Yes",157,"[1, -0.7, -0.4]","[1, -0.775, -0.55]","red","red",0.15,"within",1,1218.9601524733
29,"Yes",158,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,544.356607599184
29,"Yes",159,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","red","pink",0.45,"across",1,547.93393611908
29,"Yes",160,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,494.176229927689
29,"Yes",161,"[1, -0.85, -0.7]","[1, -0.475, 0.050000000000000044]","red","pink",0.75,"across",1,482.794022886083
29,"Yes",162,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","pink","red",0.6,"across",1,469.678040361032
29,"Yes",163,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","pink",0.6,"across",1,481.113136280328
29,"Yes",164,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","red",0.3,"across",1,533.144622342661
29,"Yes",165,"[1, -1.0, -1.0]","[1, -0.7, -0.4]","red","red",0.6,"within",1,545.653494540602
29,"Yes",166,"[1, -0.4, 0.19999999999999996]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,782.93628944084
29,"Yes",167,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","pink","red",0.75,"across",1,506.987768458202
29,"Yes",168,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,611.412962432951
29,"Yes",169,"[1, -1.0, -1.0]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.35,"across",1,511.885539628565
29,"Yes",170,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.45,"within",1,492.248676950112
29,"Yes",171,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.85, -0.7]","pink","red",1.05,"across",1,406.940346350893
29,"Yes",172,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","red","red",0.45,"within",1,535.3321749717
29,"Yes",173,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,485.980241093785
29,"Yes",174,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.2,"across",1,477.152697043493
29,"Yes",175,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,499.297111993656
29,"Yes",176,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","pink","red",0.45,"across",1,672.97288030386
29,"Yes",177,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","red",0.6,"across",1,481.842468725517
29,"Yes",178,"[1, -1.0, -1.0]","[1, -0.85, -0.7]","red","red",0.3,"within",1,1029.36707180925
29,"Yes",179,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,954.40983842127
29,"Yes",180,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","pink","red",0.9,"across",1,533.522844081745
30,"Yes",1,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","red",0.6,"across",1,1782.15907560661
30,"Yes",2,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.4, 0.19999999999999996]","red","red",0.15,"within",1,1217.3232701607
30,"Yes",3,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","red","red",0.75,"within",1,828.068373491988
30,"Yes",4,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","red",0.6,"across",1,729.775758576579
30,"Yes",5,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,632.791415671818
30,"Yes",6,"[1, -0.4, 0.19999999999999996]","[1, -0.475, 0.050000000000000044]","red","pink",0.15,"across",1,1647.82086585183
30,"Yes",7,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",1.2,"within",1,623.025382985361
30,"Yes",8,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","red",0.45,"within",1,1131.30682241172
30,"Yes",9,"[1, -1.0, -1.0]","[1, -0.85, -0.7]","red","red",0.3,"within",1,1091.96561586577
30,"Yes",10,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","red",0.3,"within",1,811.570779769681
30,"Yes",11,"[1, -0.625, -0.25]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,739.545389660634
30,"Yes",12,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",0.9,"within",1,521.380095975474
30,"Yes",13,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","red","red",0.3,"within",1,653.566467924975
30,"Yes",14,"[1, -0.55, -0.10000000000000009]","[1, -0.475, 0.050000000000000044]","red","pink",0.15,"across",1,1557.34755424783
30,"Yes",15,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","red","pink",0.75,"across",1,533.839267096482
30,"Yes",16,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","red","pink",0.3,"across",1,583.938120049424
30,"Yes",17,"[1, -0.7, -0.4]","[1, -0.775, -0.55]","pink","red",0.15,"across",1,632.14576151222
30,"Yes",18,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,534.334816969931
30,"Yes",19,"[1, -0.55, -0.10000000000000009]","[1, -0.625, -0.25]","red","pink",0.15,"across",1,848.9354418125
30,"Yes",20,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","red",1.2,"within",1,559.967696666718
30,"Yes",21,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","pink",0.45,"within",1,519.659551093355
30,"Yes",22,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",0.15,"within",1,769.301511230879
30,"Yes",23,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","red","pink",0.6,"across",1,573.377357097343
30,"Yes",24,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,481.435901834629
30,"Yes",25,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,470.968697103672
30,"Yes",26,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","red",0.45,"across",1,447.203382151201
30,"Yes",27,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","red","red",0.9,"within",1,442.41546606645
30,"Yes",28,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","red","red",1.35,"within",1,595.921789528802
30,"Yes",29,"[1, -1.0, -1.0]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,491.549950325862
30,"Yes",30,"[1, -0.625, -0.25]","[1, -0.32500000000000007, 0.34999999999999987]","pink","red",0.6,"across",1,466.49589727167
30,"Yes",31,"[1, -0.85, -0.7]","[1, -0.475, 0.050000000000000044]","red","pink",0.75,"across",1,433.066846802831
30,"Yes",32,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",1.05,"within",1,413.210926344618
30,"Yes",33,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","red","red",1.2,"within",1,376.680576940998
30,"Yes",34,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,433.047312777489
30,"Yes",37,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.85, -0.7]","red","red",1.05,"within",1,475.862508523278
30,"Yes",39,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,554.478608653881
30,"Yes",40,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,555.987362400629
30,"Yes",41,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","red","red",0.75,"within",1,505.760509637184
30,"Yes",42,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,428.120601573028
30,"Yes",43,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","red",0.9,"within",1,403.377038426697
30,"Yes",44,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","red",0.6,"within",1,408.457452082075
30,"Yes",45,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","red",0.15,"within",1,844.994689803571
30,"Yes",46,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","red","red",0.45,"within",1,779.536362737417
30,"Yes",47,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,1213.48635747563
30,"Yes",48,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","pink",0.45,"within",1,466.852138051763
30,"Yes",49,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","red",0.15,"across",1,470.136440708302
30,"Yes",50,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","red",0.75,"within",1,540.664900443517
30,"Yes",51,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","red",0.6,"across",1,473.56365097221
30,"Yes",52,"[1, -0.775, -0.55]","[1, -0.7, -0.4]","red","pink",0.15,"across",1,721.378656569868
30,"Yes",53,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","red","red",1.2,"within",1,555.750382714905
30,"Yes",54,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","red",0.75,"across",1,488.916442263871
30,"Yes",55,"[1, -0.4, 0.19999999999999996]","[1, -0.55, -0.10000000000000009]","red","red",0.3,"within",1,516.97669364512
30,"Yes",56,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,562.701445654966
30,"Yes",57,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","red","red",1.05,"within",1,525.625168927945
30,"Yes",58,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.55, -0.10000000000000009]","red","red",0.45,"within",1,521.8864409253
30,"Yes",59,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,457.011567195877
30,"Yes",60,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","red","red",0.45,"within",1,515.291618648916
30,"Yes",61,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","red","red",0.75,"within",1,508.318451466039
30,"Yes",62,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","pink","red",0.15,"across",1,1688.72017576359
30,"Yes",63,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.475, 0.050000000000000044]","red","pink",0.3,"across",1,1434.26562496461
30,"Yes",64,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","pink","red",0.3,"across",1,645.280916127376
30,"Yes",65,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,543.54464111384
30,"Yes",66,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,605.436448822729
30,"Yes",67,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","pink","red",0.75,"across",1,958.714120206423
30,"Yes",68,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,769.306137808599
30,"Yes",69,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",0.45,"within",1,620.040774927475
30,"Yes",70,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","red","red",0.45,"within",1,635.299494140781
30,"Yes",71,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","red","red",0.15,"within",1,858.034229953773
30,"Yes",72,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","red","red",1.05,"within",1,446.656940737739
30,"Yes",73,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","red",0.3,"across",1,707.737157121301
30,"Yes",74,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","red","red",0.3,"within",1,626.465444685891
30,"Yes",75,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,461.28285722807
30,"Yes",76,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,507.675881613977
30,"Yes",77,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","red","red",0.9,"within",1,518.120468012057
30,"Yes",78,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","red",0.3,"across",1,492.592455470003
30,"Yes",79,"[1, -0.925, -0.85]","[1, -0.85, -0.7]","red","red",0.15,"within",1,1911.44668671768
30,"Yes",80,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","red","red",0.9,"within",1,461.210375302471
30,"Yes",81,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,485.467127640732
30,"Yes",82,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,890.317450044677
30,"Yes",83,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","red",0.9,"within",1,492.525114212185
30,"Yes",84,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,507.620363612659
30,"Yes",85,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,482.913298299536
30,"Yes",86,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","red","red",0.6,"within",1,490.815878612921
30,"Yes",87,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,442.21344217658
30,"Yes",88,"[1, -0.475, 0.050000000000000044]","[1, -0.4, 0.19999999999999996]","pink","red",0.15,"across",1,1645.30764694791
30,"Yes",89,"[1, -0.85, -0.7]","[1, -0.925, -0.85]","red","red",0.15,"within",1,1852.61608147994
30,"Yes",90,"[1, -1.0, -1.0]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",1.35,"within",1,631.444589467719
30,"Yes",91,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","red",0.3,"within",1,847.505338490009
30,"Yes",92,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,596.925740595907
30,"Yes",93,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","red",0.6,"across",1,635.603301110677
30,"Yes",94,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","red",0.6,"across",1,598.758349544369
30,"Yes",95,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","red",0.15,"across",1,1132.20744824503
30,"Yes",96,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","red","red",0.45,"within",1,605.08175031282
30,"Yes",97,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,822.224586852826
30,"Yes",98,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,435.22485322319
30,"Yes",99,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","red","red",0.3,"within",1,640.905786887743
30,"Yes",100,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","red","red",1.05,"within",1,705.222395947203
30,"Yes",102,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","pink","red",0.15,"across",1,1652.13122405112
30,"Yes",103,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","red","red",0.75,"within",1,857.908286270685
30,"Yes",104,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,512.138400343247
30,"Yes",105,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","red",0.75,"within",1,476.84384114109
30,"Yes",106,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,492.716856999323
30,"Yes",107,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","red","red",0.3,"within",1,969.828007160686
30,"Yes",108,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","red",0.3,"across",1,834.66268167831
30,"Yes",109,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.475, 0.050000000000000044]","red","pink",0.3,"across",1,652.467416599393
30,"Yes",110,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,608.994743204676
30,"Yes",111,"[1, -0.55, -0.10000000000000009]","[1, -0.625, -0.25]","red","pink",0.15,"across",1,1008.35494941566
30,"Yes",112,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","red","red",0.15,"within",1,917.513573658653
30,"Yes",113,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","red","pink",0.6,"across",1,550.721374456771
30,"Yes",114,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,552.758577745408
30,"Yes",115,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,580.752001958899
30,"Yes",116,"[1, -0.85, -0.7]","[1, -0.925, -0.85]","red","red",0.15,"within",1,919.840704416856
